Game,Time,Team,TEAM,ENEMY,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,PTS
38,1,15,MIA,IND,36.67,2.27,5.76,-0.78,14.45,0.13,9.88,29.83,23.11,15.84,20.25,93.56
38,1,16,MIL,CHI,34.13,2.40,7.15,-0.31,16.34,0.92,9.98,29.81,21.97,14.56,19.62,91.75
38,1,17,MIN,DET,33.95,3.30,5.66,-0.79,18.35,0.07,9.56,32.28,23.55,13.94,21.35,91.91
38,1,18,NJN,CHA,35.67,2.89,6.70,-0.94,15.64,0.81,9.99,30.72,25.32,15.03,22.16,93.67
38,1,19,NOK,SAS,35.70,1.54,6.27,-1.31,15.50,0.59,10.19,30.25,23.39,13.84,21.78,93.17
38,1,20,NYK,CHA,35.56,1.87,6.66,-0.68,17.84,0.65,9.15,31.22,23.42,14.82,21.74,95.61
38,1,21,ORL,PHX,37.32,-0.11,5.50,-0.20,16.04,1.04,9.06,31.79,22.68,14.12,20.71,96.19
38,1,22,PHI,TOR,37.35,-0.19,4.13,0.15,13.93,-0.09,8.07,31.94,21.96,13.99,20.40,92.76
38,1,23,PHX,HOU,37.09,3.38,5.10,-0.03,14.23,1.12,8.46,33.80,22.62,13.78,19.86,93.52
38,1,24,POR,SAC,35.83,2.46,5.25,1.08,16.33,0.98,9.11,30.38,24.89,15.57,20.60,93.24
38,1,25,SAC,DET,35.50,1.15,4.42,-1.29,14.58,0.44,8.85,30.43,21.64,13.25,20.13,90.00
38,1,26,SAS,WAS,37.18,1.93,5.86,-0.26,15.11,0.14,8.87,34.11,23.00,16.51,21.15,95.33
38,1,27,SEA,MIA,38.29,2.99,7.08,-0.34,17.44,2.16,9.74,32.55,23.27,15.75,20.68,101.09
38,1,28,TOR,DAL,38.62,3.55,6.76,0.26,18.63,1.99,10.18,31.48,21.16,14.18,19.60,102.63
38,1,29,UTA,WAS,38.53,6.53,5.61,2.10,17.99,5.83,9.91,28.97,23.53,14.93,20.25,100.65
38,1,30,WAS,NYK,27.64,9.27,4.32,1.70,12.49,4.33,6.27,30.44,19.77,15.59,17.21,72.09
38,2,1,ATL,CHI,32.67,2.75,4.49,1.73,11.43,1.90,6.11,29.86,20.60,15.34,17.27,81.25
38,2,2,BOS,WAS,39.49,0.72,11.16,0.11,16.38,0.02,6.77,31.02,21.10,15.30,19.72,106.53
38,2,3,CHA,ATL,37.67,-0.07,8.48,-0.10,16.06,1.75,9.92,29.83,23.11,15.16,22.55,99.88
38,2,4,CHI,SAS,37.47,2.37,7.22,-0.02,16.97,1.90,10.32,33.42,24.27,17.17,21.05,99.12
38,2,5,CLE,DEN,36.71,0.30,9.06,0.25,18.76,2.62,11.18,32.43,21.39,15.98,21.24,101.23
38,2,6,DAL,TOR,37.12,1.82,7.89,0.49,20.34,1.21,12.50,30.59,22.13,12.56,20.66,102.47
38,2,7,DEN,SEA,36.75,2.21,7.35,0.85,21.03,1.04,12.35,30.92,24.05,13.91,20.74,101.88
38,2,8,DET,SAC,36.07,2.45,8.04,-0.45,18.43,-0.06,11.69,32.96,23.79,14.33,21.26,98.62
38,2,9,GSW,LAC,35.28,2.68,7.98,-0.51,19.49,-0.14,11.63,32.80,23.40,14.35,22.73,98.04
38,2,10,HOU,DAL,34.39,-0.18,7.59,-0.28,19.25,1.20,11.68,30.05,21.53,12.28,21.60,95.61
38,2,11,IND,MIA,36.02,1.11,6.58,0.42,20.16,0.96,11.82,31.52,21.90,13.59,22.13,98.78
38,2,12,LAC,GSW,38.28,1.17,7.23,-1.76,17.20,-0.46,9.82,34.09,26.25,15.48,21.91,100.99
38,2,13,LAL,SAS,39.49,2.39,6.76,0.52,17.04,0.83,10.05,34.69,24.66,17.27,23.81,102.78
38,2,14,MEM,PHX,38.84,2.11,7.92,-1.15,17.03,0.56,9.73,33.75,22.97,16.51,22.76,102.63
38,2,15,MIA,PHI,37.81,0.78,7.73,-0.30,17.15,1.76,10.38,30.82,21.95,13.43,20.02,100.50
38,2,16,MIL,SEA,34.59,0.06,6.29,0.11,17.53,1.16,10.98,30.53,20.50,13.75,20.14,93.01
38,2,17,MIN,PHX,34.92,1.49,8.27,-0.46,18.66,-0.15,10.38,30.87,22.41,15.21,21.39,96.76
38,2,18,NJN,NYK,35.23,1.52,7.85,0.68,17.05,0.91,11.05,29.17,23.03,12.11,22.37,95.35
38,2,19,NOK,LAL,35.39,1.20,8.26,0.36,17.85,0.86,10.47,30.11,21.18,13.00,21.27,96.89
38,2,20,NYK,SAC,35.02,0.92,7.22,0.59,18.74,1.26,11.19,32.69,21.04,13.91,21.80,95.99
38,2,21,ORL,NOK,35.55,0.97,6.72,0.87,17.17,1.20,11.05,32.49,20.49,15.79,20.79,94.99
38,2,22,PHI,MEM,36.39,1.93,7.29,0.12,16.30,2.15,9.85,29.56,20.72,15.44,20.51,96.38
38,2,23,PHX,POR,35.11,2.93,8.13,-0.21,15.90,1.01,9.48,31.24,21.73,16.77,20.67,94.25
38,2,24,POR,DEN,35.73,1.43,7.64,1.06,16.88,1.45,10.18,30.23,22.93,15.64,21.30,95.97
38,2,25,SAC,NJN,34.27,1.34,6.34,0.15,16.66,-0.44,10.55,31.44,20.87,14.86,20.01,91.54
38,2,26,SAS,CHI,35.78,1.31,8.34,0.48,17.75,0.55,11.98,33.05,22.19,14.67,20.89,97.65
38,2,27,SEA,UTA,37.66,1.85,8.17,-0.05,20.11,1.29,11.60,31.82,22.17,15.42,21.40,103.60
38,2,28,TOR,PHI,38.04,1.73,7.87,0.37,20.09,1.52,12.41,29.67,21.35,14.55,21.34,104.03
38,2,29,UTA,DET,39.39,5.88,3.96,1.60,18.60,2.05,14.33,27.54,24.18,12.69,22.41,101.33
38,2,30,WAS,ORL,33.05,7.50,6.10,1.22,10.95,1.58,11.40,29.56,21.30,17.78,17.75,83.16
38,3,1,ATL,BOS,31.49,3.06,5.79,1.55,11.87,2.34,7.37,28.30,22.32,14.03,16.61,80.64
38,3,2,BOS,SAS,36.16,-0.51,9.39,-0.38,14.97,-0.98,8.56,31.49,19.90,15.02,18.15,96.67
38,3,3,CHA,TOR,35.56,-0.43,6.42,-0.65,17.17,0.67,10.77,30.54,22.41,14.93,21.07,94.71
38,3,4,CHI,MIL,37.70,0.01,7.18,-0.40,17.60,0.88,10.48,34.01,23.67,14.61,22.37,100.18
38,3,5,CLE,GSW,41.12,-1.05,7.64,-0.22,17.16,1.56,12.68,32.86,21.89,14.89,19.72,107.02
38,3,6,DAL,HOU,39.22,0.43,8.21,-1.79,19.44,0.49,10.87,30.43,22.70,13.83,21.63,106.09
38,3,7,DEN,UTA,37.57,-0.16,8.67,-0.49,20.08,0.51,10.27,29.60,23.64,13.10,24.10,103.89
38,3,8,DET,CHA,37.24,-0.30,7.88,-0.90,18.42,1.08,12.29,29.41,23.67,14.05,22.17,100.77
38,3,9,GSW,LAC,37.74,0.06,8.46,-1.03,18.81,1.05,12.85,32.15,23.34,15.74,21.50,102.75
38,3,10,HOU,PHX,35.15,0.08,8.85,-0.54,18.72,0.30,11.67,29.49,20.62,12.71,20.98,97.86
38,3,11,IND,NYK,35.94,-0.36,7.30,-1.21,18.72,0.55,11.57,30.48,20.83,10.57,20.53,97.90
38,3,12,LAC,MEM,38.58,0.26,6.47,-0.96,18.49,-0.63,10.08,34.03,24.62,14.07,23.35,102.12
38,3,13,LAL,DAL,37.29,0.85,6.78,-0.61,18.11,0.67,11.13,33.70,21.92,15.85,22.91,99.47
38,3,14,MEM,PHI,37.94,-0.05,8.91,-0.95,18.37,0.60,9.65,32.13,21.01,15.41,20.96,103.14
38,3,15,MIA,DAL,34.42,0.08,6.93,-0.16,17.37,0.51,11.09,29.98,19.56,13.73,20.77,93.15
38,3,16,MIL,POR,33.46,-1.12,6.77,-0.27,16.70,0.88,11.04,28.55,20.09,14.22,19.14,90.39
38,3,17,MIN,UTA,33.60,-0.06,8.54,-0.80,16.26,0.67,10.07,28.72,20.63,14.53,20.75,92.01
38,3,18,NJN,ORL,33.77,1.00,8.24,0.44,19.55,0.84,9.77,28.23,21.88,12.80,20.68,95.32
38,3,19,NOK,PHI,34.67,-1.68,7.15,-0.43,19.18,0.78,11.63,30.28,20.82,13.77,19.67,95.67
38,3,20,NYK,WAS,35.63,-0.11,6.13,0.02,17.14,0.63,11.07,33.10,20.32,13.98,19.82,94.53
38,3,21,ORL,WAS,36.67,0.34,7.39,-0.56,17.30,0.10,8.98,32.82,19.91,14.60,19.68,98.02
38,3,22,PHI,MIA,39.42,0.24,6.90,-0.48,18.23,0.39,10.44,29.79,19.23,14.58,18.97,103.98
38,3,23,PHX,MIN,42.02,0.85,8.89,-1.10,18.50,-0.53,9.85,32.76,20.96,14.48,20.23,111.44
38,3,24,POR,CLE,40.36,1.01,8.70,0.12,19.40,0.69,10.03,32.83,21.44,12.94,20.34,108.82
38,3,25,SAC,MIL,36.74,-1.01,7.97,-0.92,18.15,1.02,8.95,30.56,19.85,13.21,19.26,99.61
38,3,26,SAS,LAL,36.19,-1.03,8.28,-0.83,17.79,0.77,10.27,32.05,21.62,15.90,19.84,98.45
38,3,27,SEA,CLE,36.73,-1.01,8.13,-0.98,19.10,0.79,11.16,31.71,23.46,12.51,21.31,100.69
38,3,28,TOR,SAC,38.14,-0.75,6.91,-1.11,19.71,0.60,11.63,28.95,21.88,12.28,20.46,102.90
38,3,29,UTA,TOR,39.32,2.11,2.59,-1.16,20.45,1.50,9.48,27.41,22.70,13.62,23.27,101.70
38,3,30,WAS,BOS,35.13,3.30,4.73,1.37,15.87,1.36,5.75,26.14,19.18,15.43,19.75,90.85
38,4,1,ATL,ORL,27.17,3.36,6.16,1.82,15.09,1.69,9.69,22.48,19.14,15.96,17.14,75.58
38,4,2,BOS,ATL,33.77,0.01,6.84,1.21,16.88,0.17,8.76,28.49,19.63,15.96,16.20,91.27
38,4,3,CHA,DET,29.86,0.41,4.96,-0.24,15.38,1.10,9.29,29.43,22.06,15.32,19.75,80.06
38,4,4,CHI,UTA,33.20,-0.07,5.68,0.44,17.18,0.25,10.79,32.56,20.84,15.92,21.21,89.27
38,4,5,CLE,ORL,35.01,-3.33,5.69,-0.38,17.97,1.85,9.76,30.79,21.42,16.37,20.81,93.67
38,4,6,DAL,LAL,37.80,-1.19,6.17,-0.56,18.32,-0.26,10.73,31.13,23.51,12.85,22.61,100.07
38,4,7,DEN,NJN,38.15,1.34,7.20,-1.15,18.86,-0.74,10.57,30.43,23.33,13.08,22.50,102.37
38,4,8,DET,WAS,37.50,1.35,7.24,0.04,17.56,0.13,10.96,30.69,23.16,13.52,22.49,99.79
38,4,9,GSW,CLE,38.79,-0.01,8.96,0.93,18.68,2.21,10.39,32.16,22.92,12.68,20.54,105.22
38,4,10,HOU,DEN,39.00,0.89,8.33,0.37,18.43,2.58,9.70,30.86,21.28,12.44,20.56,104.76
38,4,11,IND,CHI,37.82,-1.24,7.76,0.30,20.04,1.63,10.63,29.86,21.32,12.27,19.49,103.45
38,4,12,LAC,MIL,39.24,0.91,6.60,0.28,19.50,1.30,11.00,29.35,22.45,13.70,21.62,104.58
38,4,13,LAL,NOK,37.74,0.49,7.70,0.35,19.36,1.68,11.39,31.01,21.09,14.11,20.79,102.53
38,4,14,MEM,LAC,36.79,-0.43,9.74,1.12,18.64,1.75,10.18,30.64,19.86,12.63,18.52,101.96
38,4,15,MIA,NYK,36.53,1.08,6.19,1.15,18.62,2.10,10.03,28.69,19.98,12.73,17.66,97.86
38,4,16,MIL,LAC,36.75,0.11,6.82,0.14,17.08,1.51,9.87,28.18,21.21,12.50,18.80,97.41
38,4,17,MIN,POR,37.63,0.63,7.03,1.00,16.52,1.30,10.60,30.03,20.65,11.42,19.07,98.81
38,4,18,NJN,SAC,35.99,1.32,6.82,1.25,16.39,2.38,10.87,30.87,20.16,13.36,19.25,95.19
38,4,19,NOK,TOR,36.76,-0.55,6.56,0.64,17.89,1.79,11.07,30.89,19.50,13.70,19.68,97.98
38,4,20,NYK,NJN,34.34,-0.24,5.78,0.48,17.04,2.01,10.05,32.45,21.54,16.00,19.24,91.50
38,4,21,ORL,NJN,35.46,-0.38,6.75,0.23,18.04,1.48,10.99,31.30,20.56,15.55,18.51,95.70
38,4,22,PHI,SAS,36.74,-0.00,5.02,0.31,18.75,1.39,10.34,30.40,18.60,11.27,17.63,97.26
38,4,23,PHX,WAS,40.77,1.14,6.00,-0.11,19.10,1.01,10.98,30.74,21.49,12.18,17.94,106.65
38,4,24,POR,PHX,38.85,1.59,6.04,0.27,19.08,0.76,11.26,30.66,20.71,13.20,19.33,102.82
38,4,25,SAC,NOK,34.23,-1.66,8.15,0.66,18.10,1.14,10.58,29.44,17.96,12.38,17.12,94.72
38,4,26,SAS,NOK,36.34,-1.04,6.77,0.21,17.11,1.22,11.68,30.89,19.44,14.33,19.52,96.56
38,4,27,SEA,MIL,34.72,-0.80,7.55,0.46,18.49,0.42,11.12,31.22,22.41,15.20,20.90,95.49
38,4,28,TOR,UTA,35.94,-2.13,6.67,-0.85,18.38,0.51,10.61,28.72,22.88,13.98,22.23,96.93
38,4,29,UTA,CHI,37.63,-0.49,6.12,-1.01,20.00,0.63,9.37,29.98,23.44,11.78,23.56,101.38
38,4,30,WAS,PHX,34.02,0.46,7.04,1.91,15.30,1.59,10.45,28.58,18.06,12.93,18.59,90.38
38,5,1,ATL,PHI,30.56,0.42,8.05,2.14,14.18,1.85,15.43,24.73,16.77,14.68,12.68,83.35
38,5,2,BOS,TOR,35.87,-1.93,7.67,2.38,14.99,-0.79,12.09,29.36,20.52,15.61,17.94,94.39
38,5,3,CHA,LAL,34.92,-1.12,8.80,1.57,18.34,1.72,10.79,31.80,21.30,16.01,20.53,96.99
38,5,4,CHI,IND,35.31,-1.16,8.67,1.71,16.11,0.22,10.88,33.03,21.90,17.61,20.39,95.40
38,5,5,CLE,PHI,37.31,-0.90,9.56,0.94,18.13,0.90,10.96,29.65,20.83,16.10,21.31,102.31
38,5,6,DAL,MIA,37.28,2.04,7.23,2.82,18.92,1.84,10.72,30.84,22.65,13.82,21.54,100.70
38,5,7,DEN,CHA,37.13,1.67,7.15,3.35,19.12,1.74,10.87,30.52,22.76,13.09,21.07,100.54
38,5,8,DET,IND,36.57,-1.34,7.57,1.52,17.52,0.19,12.18,29.75,22.43,13.41,21.55,98.24
38,5,9,GSW,LAL,36.53,-1.61,9.18,0.89,17.47,0.31,12.07,31.52,22.16,16.21,23.23,99.71
38,5,10,HOU,SAS,36.16,-0.97,7.19,1.13,18.21,0.62,10.12,32.37,22.01,15.03,22.24,97.71
38,5,11,IND,MIA,36.22,-0.85,8.27,1.47,17.56,0.82,10.69,31.38,22.45,14.18,21.80,98.28
38,5,12,LAC,NJN,37.51,-0.28,7.93,2.87,19.85,2.01,13.43,30.08,22.59,14.80,20.64,102.81
38,5,13,LAL,GSW,37.08,-1.69,8.38,1.53,19.11,0.89,12.55,32.15,22.23,15.64,19.51,101.66
38,5,14,MEM,DEN,35.62,-2.81,9.60,1.72,19.88,1.17,11.85,30.85,21.85,15.27,19.61,100.72
38,5,15,MIA,IND,37.25,-0.95,7.73,0.13,18.66,1.19,10.52,30.10,20.54,14.00,20.21,100.89
38,5,16,MIL,SAC,38.91,-1.55,8.68,0.67,20.83,0.67,9.65,29.60,19.80,12.76,20.61,107.33
38,5,17,MIN,SEA,38.88,-1.05,7.42,1.73,19.04,0.81,11.67,31.75,21.05,14.09,20.42,104.21
38,5,18,NJN,GSW,38.31,-0.96,7.57,2.23,17.98,1.30,10.17,33.58,22.11,14.35,19.64,102.17
38,5,19,NOK,SAC,36.57,-1.14,6.62,0.18,16.59,0.68,10.17,32.37,22.25,15.33,19.71,96.34
38,5,20,NYK,IND,36.12,-0.33,8.58,0.79,17.43,0.48,10.51,32.83,21.53,15.99,21.96,98.24
38,5,21,ORL,CLE,35.42,-0.14,7.91,2.11,16.55,1.41,10.94,32.10,21.95,15.35,19.90,95.30
38,5,22,PHI,NOK,34.46,-1.00,7.81,0.65,19.72,1.25,10.96,30.62,21.75,13.54,18.38,96.45
38,5,23,PHX,NYK,38.01,-1.36,8.51,0.78,20.48,2.22,11.93,30.26,22.21,14.62,19.46,105.01
38,5,24,POR,MIL,38.69,-1.15,7.80,1.59,20.35,1.41,10.29,31.29,21.14,13.81,20.40,105.52
38,5,25,SAC,DAL,37.85,-2.99,7.99,0.89,19.46,0.85,9.19,30.60,22.72,13.17,19.10,103.16
38,5,26,SAS,PHI,38.76,-1.34,8.94,1.25,18.03,1.45,12.50,32.93,22.13,14.39,19.64,104.49
38,5,27,SEA,DEN,39.33,-1.20,8.59,2.29,18.65,0.48,11.28,33.79,22.94,14.31,21.80,105.89
38,5,28,TOR,CHA,39.84,0.62,8.57,1.44,17.84,1.88,11.12,30.77,23.52,13.14,22.89,106.08
38,5,29,UTA,MIN,37.51,1.72,8.42,1.10,18.50,1.93,11.06,30.19,20.91,13.22,22.80,101.93
38,5,30,WAS,DET,29.42,2.48,6.20,3.89,14.65,2.59,17.44,24.40,15.12,12.99,17.06,79.69
39,1,1,ATL,CHI,23.27,6.62,6.23,0.74,7.91,1.10,7.40,29.36,23.39,15.22,16.29,60.67
39,1,2,BOS,WAS,33.85,4.10,2.80,0.14,16.69,-0.40,7.12,30.46,23.68,14.20,20.90,87.18
39,1,3,CHA,ATL,36.92,1.58,4.51,0.28,15.74,1.16,9.73,30.88,24.15,13.93,22.13,94.08
39,1,4,CHI,SAS,38.31,3.54,4.73,-0.79,14.42,1.42,10.07,34.42,23.50,14.83,20.93,95.77
39,1,5,CLE,DEN,37.90,1.27,6.65,0.06,16.45,1.75,10.28,33.94,21.58,15.09,19.92,98.89
39,1,6,DAL,TOR,37.62,2.24,8.43,1.06,17.96,2.23,11.29,31.30,20.48,13.35,19.23,101.64
39,1,7,DEN,SEA,36.86,2.46,8.32,0.53,19.97,0.34,11.52,30.73,21.90,13.90,18.97,102.01
39,1,8,DET,SAC,35.67,2.90,8.44,0.33,19.75,0.21,11.51,33.43,22.75,14.55,18.98,99.54
39,1,9,GSW,LAC,36.15,3.61,6.97,0.26,19.63,0.07,11.24,34.78,22.80,15.14,20.95,98.89
39,1,10,HOU,DAL,35.87,0.88,5.80,-0.72,15.84,1.30,9.77,31.85,21.00,12.40,20.99,93.38
39,1,11,IND,MIA,36.85,1.95,5.94,0.31,16.60,0.44,9.39,30.65,23.17,13.81,21.73,96.24
39,1,12,LAC,GSW,37.73,2.36,5.59,-1.78,17.50,-2.60,8.95,33.00,27.21,14.32,22.16,98.56
39,1,13,LAL,SAS,39.02,3.47,5.71,1.05,16.95,0.50,9.50,35.14,24.50,16.22,22.73,100.70
39,1,14,MEM,PHX,38.80,2.86,6.07,0.04,16.37,0.35,9.10,35.18,23.12,15.97,21.40,100.04
39,1,15,MIA,PHI,36.53,0.94,6.44,-0.12,16.43,1.32,10.46,31.30,22.62,13.51,19.70,95.92
39,1,16,MIL,SEA,34.90,1.24,4.99,-0.11,15.68,1.45,9.96,28.24,20.45,13.59,19.08,90.48
39,1,17,MIN,PHX,34.26,2.24,6.36,-0.17,16.81,-0.88,9.80,29.11,22.17,14.38,20.32,91.69
39,1,18,NJN,NYK,34.55,2.31,7.45,0.53,16.21,0.92,10.37,29.15,24.32,12.21,21.84,92.76
39,1,19,NOK,LAL,35.21,1.82,7.25,0.81,18.68,0.54,11.10,29.81,22.57,13.36,21.27,96.36
39,1,20,NYK,SAC,35.39,1.89,6.79,-0.02,18.01,-0.43,10.98,31.70,21.21,13.29,21.30,95.58
39,1,21,ORL,NOK,35.69,0.52,4.57,1.05,15.15,0.09,9.66,31.93,21.14,15.16,19.79,91.10
39,1,22,PHI,MEM,36.48,2.63,4.76,0.08,15.75,2.02,9.58,30.39,22.43,15.31,19.87,93.46
39,1,23,PHX,POR,35.48,3.04,6.18,-0.20,16.76,0.46,10.23,31.80,23.11,15.57,19.92,93.89
39,1,24,POR,DEN,35.74,1.60,5.70,0.37,17.40,2.07,10.59,30.48,22.93,15.77,19.57,94.57
39,1,25,SAC,NJN,35.99,2.04,6.37,-0.66,15.62,0.63,10.56,29.92,20.34,14.96,18.94,93.98
39,1,26,SAS,CHI,36.31,1.25,8.43,0.61,16.86,1.21,11.72,31.32,21.94,13.61,18.71,97.91
39,1,27,SEA,UTA,37.65,1.87,7.82,-0.88,19.99,1.54,11.55,31.55,21.75,15.25,20.25,103.10
39,1,28,TOR,PHI,38.81,2.29,6.03,0.68,18.69,2.16,11.65,31.06,21.77,14.63,19.24,102.34
39,1,29,UTA,DET,39.59,8.93,5.51,1.84,17.15,5.61,11.25,32.20,24.86,14.39,21.12,101.85
39,1,30,WAS,ORL,28.94,10.82,3.37,1.51,12.24,5.25,8.15,32.12,21.66,16.58,18.44,73.49
39,2,1,ATL,BOS,30.82,3.28,3.70,1.76,11.97,3.06,5.88,31.05,21.32,16.51,18.40,77.30
39,2,2,BOS,SAS,36.69,-0.19,9.90,-0.04,16.50,0.27,6.69,30.50,20.35,13.44,19.40,99.78
39,2,3,CHA,TOR,37.29,0.10,7.80,0.73,15.56,1.50,9.29,30.66,22.38,15.19,21.47,97.93
39,2,4,CHI,MIL,38.27,0.97,8.18,-0.28,15.95,0.92,9.06,33.93,22.58,15.34,21.50,100.68
39,2,5,CLE,GSW,39.76,0.57,9.01,0.92,17.56,2.50,10.98,33.47,20.64,15.56,20.13,106.10
39,2,6,DAL,HOU,38.83,2.66,6.94,0.16,19.61,1.01,11.60,30.09,21.60,14.90,19.08,104.22
39,2,7,DEN,UTA,35.33,1.75,7.00,-0.27,21.38,1.14,12.13,29.20,22.83,12.75,21.00,99.04
39,2,8,DET,CHA,36.19,0.49,7.86,-0.50,19.34,-0.18,11.38,30.27,22.33,16.16,20.70,99.59
39,2,9,GSW,LAC,36.07,1.06,8.60,-1.00,19.98,1.18,12.62,32.69,22.44,16.13,21.46,100.72
39,2,10,HOU,PHX,35.05,0.61,9.58,0.05,17.60,1.39,11.40,30.66,20.28,14.39,20.35,97.28
39,2,11,IND,NYK,35.31,1.72,7.43,0.40,18.77,1.57,10.85,29.62,21.74,10.15,21.06,96.82
39,2,12,LAC,MEM,36.96,1.31,6.16,-0.26,19.15,0.08,10.87,32.77,25.35,13.45,23.91,99.21
39,2,13,LAL,DAL,36.57,1.77,7.34,-0.18,19.00,0.32,11.39,33.99,22.59,16.74,22.91,99.48
39,2,14,MEM,PHI,36.18,1.37,7.88,0.51,17.25,1.32,10.20,33.44,22.41,16.58,21.51,97.49
39,2,15,MIA,DAL,33.82,1.17,7.00,1.19,16.91,1.87,10.07,31.01,20.35,15.44,20.95,91.55
39,2,16,MIL,POR,32.60,0.38,6.27,0.51,18.18,0.98,9.60,28.54,20.55,13.05,19.29,89.65
39,2,17,MIN,UTA,33.93,0.94,7.34,-0.51,17.24,0.83,10.44,28.52,21.52,14.10,20.45,92.43
39,2,18,NJN,ORL,33.16,1.47,6.94,0.94,17.81,0.60,9.94,29.23,23.26,14.18,21.56,91.06
39,2,19,NOK,PHI,33.75,0.71,6.61,0.52,18.84,1.72,10.96,29.83,21.34,13.60,21.10,92.96
39,2,20,NYK,WAS,35.48,0.95,6.31,1.31,17.56,1.39,11.03,33.27,21.33,15.35,19.62,94.83
39,2,21,ORL,WAS,34.99,0.93,7.32,0.53,16.16,1.00,9.28,31.98,21.21,14.54,19.47,93.47
39,2,22,PHI,MIA,39.40,1.29,6.80,0.32,16.57,0.58,9.63,30.97,20.84,15.51,20.65,102.18
39,2,23,PHX,MIN,41.81,0.88,8.38,0.17,17.76,0.96,9.86,32.72,22.96,15.36,21.92,109.76
39,2,24,POR,CLE,40.34,1.65,9.80,0.51,16.93,1.14,10.37,33.31,22.91,14.43,20.94,107.42
39,2,25,SAC,MIL,37.23,0.91,6.74,-0.62,16.34,0.88,9.46,30.66,21.05,12.77,19.41,97.54
39,2,26,SAS,LAL,35.59,0.92,6.94,0.33,17.92,1.56,10.98,31.91,21.59,15.21,20.31,96.04
39,2,27,SEA,CLE,36.71,0.30,7.58,-0.19,21.55,1.09,12.21,31.21,23.77,13.49,20.76,102.54
39,2,28,TOR,SAC,39.41,1.19,6.21,-0.01,19.19,0.65,12.20,28.52,23.23,14.68,21.11,104.22
39,2,29,UTA,TOR,40.27,6.32,3.93,0.91,15.22,2.01,11.13,29.01,25.97,16.49,23.61,99.68
39,2,30,WAS,BOS,33.72,7.93,6.09,1.29,9.23,1.95,9.59,27.22,22.43,17.10,19.06,82.75
39,3,1,ATL,ORL,30.01,3.42,6.06,2.26,13.04,2.53,8.12,27.49,22.39,15.03,17.73,79.12
39,3,2,BOS,ATL,34.54,-1.10,10.01,0.49,15.44,0.26,9.28,30.72,19.35,16.23,18.10,94.52
39,3,3,CHA,DET,32.74,-0.12,5.23,-0.42,15.00,0.82,10.41,30.87,21.10,15.36,20.91,85.72
39,3,4,CHI,UTA,32.60,-0.19,6.39,-0.16,15.76,0.64,9.92,32.95,21.48,16.01,20.18,87.34
39,3,5,CLE,ORL,34.89,-0.38,6.87,-0.39,17.50,0.82,11.31,30.94,21.05,15.93,19.63,94.15
39,3,6,DAL,LAL,36.75,0.10,7.50,-1.96,19.22,0.51,11.38,31.27,22.81,13.48,20.64,100.21
39,3,7,DEN,NJN,37.91,0.81,6.66,-1.31,18.74,-0.21,11.95,29.95,23.19,12.62,21.51,101.23
39,3,8,DET,WAS,38.92,0.29,7.11,-1.15,17.52,0.48,12.77,30.59,22.90,13.90,21.87,102.46
39,3,9,GSW,CLE,38.41,-0.12,9.70,-0.46,18.16,1.29,10.56,33.08,22.27,13.08,20.87,104.68
39,3,10,HOU,DEN,39.88,0.29,9.40,-0.57,19.20,0.81,10.71,30.61,20.81,13.41,19.67,108.37
39,3,11,IND,CHI,36.88,-0.60,8.37,-1.00,21.14,0.60,11.65,30.38,21.31,12.71,20.33,103.28
39,3,12,LAC,MIL,38.42,0.68,7.45,-0.09,19.76,0.72,10.95,30.24,23.08,12.12,21.90,104.06
39,3,13,LAL,NOK,39.20,0.26,7.65,-0.43,17.74,1.60,12.22,32.59,21.03,15.15,21.72,103.79
39,3,14,MEM,LAC,35.95,0.71,8.55,0.15,18.69,1.38,11.40,33.14,21.01,14.43,20.17,99.13
39,3,15,MIA,NYK,35.86,1.74,6.83,0.04,18.14,0.77,11.21,29.15,20.05,12.84,19.82,96.69
39,3,16,MIL,LAC,35.55,-0.11,6.26,-0.44,16.54,1.26,10.30,29.29,20.08,13.43,19.99,93.90
39,3,17,MIN,POR,36.67,0.99,6.92,-0.44,16.14,0.76,11.66,30.43,20.88,11.34,19.70,96.41
39,3,18,NJN,SAC,35.98,1.08,6.97,0.47,16.36,1.33,11.84,31.66,21.95,14.52,21.14,95.30
39,3,19,NOK,TOR,36.69,-0.47,6.77,-0.37,17.87,0.95,11.66,31.38,20.76,13.93,20.58,98.02
39,3,20,NYK,NJN,35.12,-0.11,5.62,-0.08,17.37,1.62,10.05,33.85,21.41,15.86,20.04,93.25
39,3,21,ORL,NJN,34.17,-0.39,8.10,-0.78,16.85,0.74,10.14,32.59,20.48,14.88,20.07,93.29
39,3,22,PHI,SAS,37.06,-0.36,5.52,-1.01,18.04,1.04,10.37,33.61,20.54,12.22,19.47,97.69
39,3,23,PHX,WAS,39.87,1.42,6.36,-0.57,18.15,0.33,10.38,32.73,22.54,12.79,21.67,104.25
39,3,24,POR,PHX,39.36,1.53,7.33,-0.30,18.84,0.99,10.37,31.25,21.98,13.34,21.04,104.89
39,3,25,SAC,NOK,33.61,-0.68,7.78,-0.04,18.58,1.30,10.24,29.83,20.31,12.51,19.52,93.58
39,3,26,SAS,NOK,34.74,0.35,6.74,-0.97,16.59,0.29,11.99,30.89,20.51,13.82,20.44,92.82
